"withReplication","logRPKMstd","locus_tag"
"head-on",-0.625586716970028,"U712_04270"
"head-on",-0.0321010678184195,"U712_04275"
"codirectional",0.51003496901759,"U712_04280"
"head-on",1.21815235231627,"U712_04285"
"head-on",0.712465696054902,"U712_04290"
"codirectional",0.703348412252982,"U712_04295"
"codirectional",0.64581988315588,"U712_04300"
"codirectional",-0.379949988949797,"U712_04305"
"codirectional",1.20380006291092,"U712_04310"
"head-on",0.250844794508757,"U712_04315"
"head-on",0.0331744728369464,"U712_04320"
"head-on",0.0220548235401171,"U712_04325"
"codirectional",0.476441867010991,"U712_04330"
"codirectional",0.519579388527208,"U712_04335"
"codirectional",0.716564347883288,"U712_04340"
"head-on",0.410053024950944,"U712_04345"
"codirectional",0.502200300728205,"U712_04350"
"codirectional",0.39606631294572,"U712_04355"
"codirectional",0.156817916567796,"U712_04360"
"codirectional",0.128709799979519,"U712_04365"
"head-on",-0.526455744935299,"U712_04370"
"codirectional",0.794661995964905,"U712_04375"
"codirectional",0.593620172778957,"U712_04380"
"head-on",0.482467063404485,"U712_04385"
"codirectional",0.570874492763197,"U712_04390"
"head-on",1.05860404602034,"U712_04395"
"codirectional",1.1154668833735,"U712_04400"
"codirectional",1.16988820372542,"U712_04405"
"codirectional",-1.17822357360527,"U712_04410"
"codirectional",0.720038083796184,"U712_04415"
"codirectional",0.558650117344886,"U712_04420"
"head-on",0.8513028004759,"U712_04425"
"head-on",0.750090437282365,"U712_04430"
"codirectional",0.506761103940529,"U712_04435"
"codirectional",1.50894989705682,"U712_04440"
"head-on",0.36058059229387,"U712_04445"
"codirectional",0.683406080764542,"U712_04450"
"head-on",1.01840657964082,"U712_04455"
"codirectional",-0.339870639445279,"U712_04460"
"head-on",-1.00685467758482,"U712_04465"
"codirectional",-0.528926773709223,"U712_04470"
"codirectional",-0.629978903551857,"U712_04475"
"head-on",-1.49023239016254,"U712_04480"
"codirectional",-3.86617657619456,"U712_04485"
"codirectional",-2.46639807924501,"U712_04495"
"codirectional",-2.2621840864866,"U712_04500"
"codirectional",-1.70016808243323,"U712_04505"
"codirectional",-1.44980384215691,"U712_04510"
"codirectional",-0.495989465420263,"U712_04515"
"codirectional",-0.924945588042718,"U712_04520"
"head-on",0.491563775184657,"U712_04525"
"head-on",0.54284294705554,"U712_04530"
"head-on",0.501139359963767,"U712_04535"
"codirectional",0.0917923181299338,"U712_04540"
"codirectional",-0.76580570260985,"U712_04545"
"codirectional",1.03648493075855,"U712_04550"
"codirectional",-0.349402246633557,"U712_04555"
"codirectional",-0.22700905976678,"U712_04560"
"codirectional",-0.037286470894145,"U712_04565"
"codirectional",-0.611858342767183,"U712_04570"
"codirectional",-1.15660106000943,"U712_04575"
"codirectional",-0.91121738785701,"U712_04580"
"codirectional",0.498101805006499,"U712_04585"
"codirectional",0.667359811493957,"U712_04590"
"codirectional",0.584796255642885,"U712_04600"
"codirectional",0.433960863351302,"U712_04605"
"codirectional",-1.50516694747928,"U712_04610"
"codirectional",0.543834425647278,"U712_04615"
"codirectional",0.659793730555713,"U712_04620"
"codirectional",0.784017402310058,"U712_04625"
"codirectional",0.774722196462158,"U712_04630"
"codirectional",0.750832243269828,"U712_04635"
"head-on",3.14852529691741,"U712_04640"
"codirectional",0.961059623853435,"U712_04645"
"head-on",0.640406682463356,"U712_04650"
"codirectional",0.248576132429591,"U712_04655"
"head-on",-0.549240177950994,"U712_04660"
"codirectional",-0.965880442263861,"U712_04665"
"codirectional",-0.875737756270836,"U712_04675"
"codirectional",-0.376188843633208,"U712_04680"
"head-on",-0.10399262303115,"U712_04685"
"codirectional",0.120332756239738,"U712_04690"
"codirectional",-0.224959571014064,"U712_04695"
"codirectional",0.584689032791048,"U712_04700"
"codirectional",0.693037685276597,"U712_04705"
"codirectional",-0.073858839195321,"U712_04710"
"codirectional",0.504069454463093,"U712_04715"
"codirectional",0.647439027832269,"U712_04720"
"codirectional",1.5770421736096,"U712_04725"
"codirectional",1.79685224751701,"U712_04730"
"codirectional",2.03283197013686,"U712_04735"
"codirectional",1.56370783816108,"U712_04740"
"codirectional",-0.13656331614481,"U712_04745"
"codirectional",-0.290577072499713,"U712_04750"
"codirectional",-0.259454228149685,"U712_04755"
"head-on",-1.05096377136761,"U712_04760"
"codirectional",-1.04128826500312,"U712_04765"
"head-on",0.217930290296149,"U712_04770"
"head-on",0.343165392699423,"U712_04775"
"head-on",-0.0673385651771608,"U712_04780"
"codirectional",-1.17660063965338,"U712_04785"
"head-on",-0.617668413333485,"U712_04790"
"codirectional",1.30714341609512,"U712_04795"
"head-on",-0.199433540025236,"U712_04800"
"codirectional",-0.229817637121466,"U712_04805"
"codirectional",0.00180132534550391,"U712_04810"
"codirectional",-2.02104673807854,"U712_04815"
"codirectional",0.342980567949848,"U712_04820"
"head-on",-0.309799766118089,"U712_04825"
"codirectional",-0.902676226291812,"U712_04830"
"head-on",0.28407077828197,"U712_04835"
"head-on",0.668838956059572,"U712_04845"
"codirectional",0.63765938998939,"U712_04850"
"codirectional",0.981922955815732,"U712_04855"
"head-on",1.00156824428756,"U712_04860"
"head-on",0.777187276599234,"U712_04865"
"codirectional",-0.00226303061627666,"U712_04870"
"codirectional",-1.10671408500792,"U712_04875"
"codirectional",0.297205041428175,"U712_04880"
"head-on",0.185265408220825,"U712_04885"
"head-on",0.180698278917756,"U712_04890"
"head-on",0.389855109621066,"U712_04895"
"codirectional",-0.34801701227072,"U712_04900"
"codirectional",0.342095002832543,"U712_04905"
"codirectional",-0.0296568644798867,"U712_04910"
"head-on",0.832207345740312,"U712_04915"
"codirectional",-0.00706927222707782,"U712_04920"
"head-on",0.396206301022172,"U712_04925"
"head-on",0.12879171313475,"U712_04930"
"codirectional",-0.412149189495252,"U712_04935"
"codirectional",-0.822424853288158,"U712_04940"
"codirectional",-0.565341664987959,"U712_04945"
"head-on",0.150502176398977,"U712_04950"
"head-on",-2.15876723339477,"U712_04955"
"head-on",-1.30169291864539,"U712_04960"
"head-on",-0.508646614481281,"U712_04965"
"head-on",-1.37737001702547,"U712_04975"
"codirectional",0.404977441575804,"U712_04980"
"codirectional",1.42126463899791,"U712_04985"
"head-on",-0.171116293302417,"U712_04990"
"codirectional",0.199925321453687,"U712_04995"
"codirectional",0.483928380685692,"U712_05000"
"head-on",0.107866841342069,"U712_05005"
"head-on",0.190920137053668,"U712_05010"
"head-on",0.286556446402845,"U712_05015"
"codirectional",-1.56153031501712,"U712_05020"
"head-on",-1.38290725760388,"U712_05025"
"codirectional",0.151005278403255,"U712_05030"
"codirectional",0.229558512942401,"U712_05035"
"codirectional",0.0694805192092017,"U712_05040"
"codirectional",0.588675006057405,"U712_05050"
"codirectional",-0.372394401275435,"U712_05055"
"head-on",1.6916459843026,"U712_05060"
"codirectional",-0.558475331470185,"U712_05065"
"head-on",0.971279238076968,"U712_05070"
"head-on",0.673119226156525,"U712_05075"
"codirectional",0.460954323775144,"U712_05080"
"head-on",0.498673086007118,"U712_05085"
"head-on",0.895326187981393,"U712_05090"
"codirectional",0.0156473918592052,"U712_05095"
"head-on",1.11733450387226,"U712_05100"
"head-on",0.60826096389018,"U712_05105"
"head-on",0.893041207305138,"U712_05110"
"codirectional",0.368515679275729,"U712_05115"
"codirectional",0.365913260583556,"U712_05120"
"codirectional",0.478841213382398,"U712_05125"
"head-on",-0.686990943103418,"U712_05130"
"head-on",-0.832655552832599,"U712_05135"
"head-on",-0.355222472655286,"U712_05140"
"head-on",0.660117744579918,"U712_05145"
"codirectional",0.0626798846414729,"U712_05150"
"codirectional",0.768047367116244,"U712_05155"
"codirectional",0.533724142476265,"U712_05160"
"codirectional",0.970519383175697,"U712_05165"
"codirectional",0.38412331040407,"U712_05175"
"codirectional",0.480144588257381,"U712_05180"
"head-on",0.933507941081853,"U712_05185"
"codirectional",-1.15579653947223,"U712_05190"
"head-on",-0.666378756115856,"U712_05195"
"codirectional",0.0135549969108212,"U712_05200"
"codirectional",0.117990923737206,"U712_05205"
"head-on",1.61676476101003,"U712_05210"
"head-on",-1.48856961918861,"U712_05215"
"codirectional",0.548848654943975,"U712_05220"
"codirectional",0.679404033677256,"U712_05225"
"codirectional",0.713072773789556,"U712_05230"
"codirectional",-0.670733238440831,"U712_05235"
"head-on",-0.7159239569525,"U712_05240"
"head-on",-1.25136781096073,"U712_05250"
"codirectional",-1.73218162673507,"U712_05255"
"codirectional",-0.0592561475468988,"U712_05260"
"codirectional",0.423047788136759,"U712_05265"
"codirectional",-0.115695314581988,"U712_05270"
"codirectional",1.12029607324827,"U712_05275"
"head-on",0.382461876642279,"U712_05280"
"head-on",-0.569635093007953,"U712_05285"
"head-on",-0.589994896843045,"U712_05290"
"head-on",-1.44566080160921,"U712_05295"
"head-on",-0.035579255776435,"U712_05300"
"head-on",-1.79979580674719,"U712_05305"
"codirectional",-1.75565010506145,"U712_05310"
"head-on",-0.384208896214287,"U712_05315"
"codirectional",-0.56187494232896,"U712_05320"
"head-on",-0.0921529451829432,"U712_05325"
"head-on",-1.10579646973476,"U712_05330"
"codirectional",0.76406198245884,"U712_05335"
"head-on",-1.00060824800254,"U712_05340"
"head-on",-1.24991687163239,"U712_05345"
"head-on",-0.72804468172778,"U712_05350"
"codirectional",0.164138722513164,"U712_05355"
"codirectional",0.180345691666098,"U712_05360"
"codirectional",-1.0353626732472,"U712_05365"
"codirectional",-0.173761592890878,"U712_05370"
"head-on",-0.745898159367443,"U712_05375"
"head-on",-0.785892091678405,"U712_05380"
"head-on",-1.06722577250532,"U712_05385"
"head-on",-1.17878096140816,"U712_05390"
"codirectional",-0.514217498801477,"U712_05395"
"head-on",-1.71511980432688,"U712_05405"
"codirectional",-0.312099952771314,"U712_05410"
"head-on",-1.18489092166112,"U712_05415"
"codirectional",-0.99884756847048,"U712_05420"
"head-on",-1.01524221148727,"U712_05425"
"codirectional",-0.0160361542556728,"U712_05430"
"codirectional",0.212794426841271,"U712_05435"
"codirectional",0.139057715023205,"U712_05440"
"codirectional",0.3069240206075,"U712_05445"
"codirectional",0.179421328231992,"U712_05450"
"head-on",-0.857746862005722,"U712_05455"
"head-on",-0.902922832870618,"U712_05460"
"head-on",-0.863706092403269,"U712_05465"
"head-on",-0.904035893873733,"U712_05470"
"head-on",-1.51119753832244,"U712_05475"
"head-on",-1.52589699361515,"U712_05480"
"codirectional",0.409041534126253,"U712_05485"
"head-on",0.345011595634624,"U712_05490"
"head-on",-0.597365993998506,"U712_05495"
"codirectional",-0.268318082518001,"U712_05500"
"codirectional",0.807377359430287,"U712_05505"
"codirectional",0.962465792065944,"U712_05510"
"head-on",-1.27992146697946,"U712_05515"
"head-on",-0.612289658051078,"U712_05525"
"codirectional",0.0578547003350627,"U712_05530"
"head-on",-0.2963908744144,"U712_05535"
"codirectional",-0.174468675777593,"U712_05540"
"codirectional",-0.116368077584883,"U712_05545"
"head-on",-0.877193758402547,"U712_05550"
"codirectional",-0.631606350473713,"U712_05555"
"head-on",-0.979460780839797,"U712_05560"
"head-on",-1.42237476688283,"U712_05565"
"codirectional",-0.454530246653946,"U712_05570"
"head-on",0.305553984799604,"U712_05575"
"codirectional",-0.838880777149856,"U712_05580"
"head-on",-1.04968059850485,"U712_05585"
"head-on",-1.3132938918801,"U712_05590"
"head-on",-1.50586777680627,"U712_05595"
"codirectional",-1.50133060125084,"U712_05600"
"codirectional",-1.62469639706237,"U712_05605"
"head-on",-1.59430981995888,"U712_05610"
"head-on",-0.801655962404993,"U712_05615"
"head-on",-0.850707691611698,"U712_05620"
"head-on",0.219459926600991,"U712_05625"
"head-on",-1.56553675712841,"U712_05635"
"head-on",0.432503586557023,"U712_05640"
"codirectional",0.736150079454669,"U712_05645"
"head-on",-1.25626040204976,"U712_05650"
"head-on",-1.38025635718069,"U712_05655"
"head-on",-1.32656392470357,"U712_05660"
"codirectional",-1.69911296787464,"U712_05665"
"codirectional",0.0397174362448943,"U712_05670"
"codirectional",-0.127210464585146,"U712_05675"
"codirectional",-0.00111501391588973,"U712_05680"
"codirectional",-1.10557310860967,"U712_05685"
"codirectional",0.683869353037297,"U712_05695"
"codirectional",0.679327574697584,"U712_05700"
"head-on",0.164551048569433,"U712_05705"
"head-on",0.420103084670168,"U712_05710"
"head-on",0.373073013456707,"U712_05715"
"codirectional",0.296223867229283,"U712_05720"
"codirectional",0.913764541803182,"U712_05725"
"codirectional",0.165993772467317,"U712_05730"
"codirectional",0.303103814060787,"U712_05740"
"codirectional",-1.42041835849541,"U712_05745"
"codirectional",-1.66207488639124,"U712_05750"
"codirectional",-1.96656200215918,"U712_05755"
"codirectional",-2.01209133165769,"U712_05760"
"codirectional",-1.89918960826197,"U712_05765"
"codirectional",-1.29813599097296,"U712_05770"
"codirectional",-0.916019390737546,"U712_05775"
"codirectional",0.0688408958305564,"U712_05780"
"head-on",1.53052633973018,"U712_05785"
"codirectional",-0.783659695105709,"U712_05790"
"codirectional",-1.78031901001839,"U712_05795"
"codirectional",-1.0473927502877,"U712_05800"
"codirectional",0.981572854983412,"U712_05805"
"codirectional",1.05623723318459,"U712_05810"
"head-on",0.376500336726741,"U712_05815"
"codirectional",1.30923683948371,"U712_05820"
"codirectional",1.41577322359505,"U712_05825"
"codirectional",-2.26473355774023,"U712_05835"
"codirectional",-1.84147307947862,"U712_05840"
"codirectional",-1.24020235511513,"U712_05850"
"codirectional",-1.16975534366065,"U712_05855"
"codirectional",-0.994216359888591,"U712_05860"
"head-on",0.97017119340734,"U712_05865"
"codirectional",0.0690022740721393,"U712_05870"
"codirectional",-0.44606124682008,"U712_05875"
"codirectional",-0.415035933589487,"U712_05880"
"codirectional",-0.273161048994226,"U712_05885"
"codirectional",-0.193504133386015,"U712_05890"
"head-on",-3.86617657619456,"U712_05895"
"codirectional",-1.16847486487958,"U712_05900"
"codirectional",1.15500280774353,"U712_05905"
"codirectional",1.60573870042944,"U712_05910"
"codirectional",1.0707424596147,"U712_05920"
"head-on",-1.22927648920657,"U712_05925"
"codirectional",-0.954037566304929,"U712_05930"
"codirectional",0.559825489556557,"U712_05935"
"head-on",-0.681654387675264,"U712_05940"
"head-on",0.73219526874069,"U712_05945"
"head-on",0.830470815916141,"U712_05950"
"head-on",0.463578899588579,"U712_05955"
"head-on",0.153127898189684,"U712_05960"
"codirectional",0.542327000794732,"U712_05965"
"codirectional",0.63772415118226,"U712_05970"
"codirectional",0.575779087134682,"U712_05975"
"codirectional",0.573813173197758,"U712_05980"
"head-on",-0.522300562177167,"U712_05985"
"codirectional",0.41915549751882,"U712_05990"
"codirectional",-0.544827369026051,"U712_05995"
"codirectional",-0.53453307569175,"U712_06000"
"codirectional",-0.535648439838967,"U712_06005"
"codirectional",-0.482208687103514,"U712_06010"
"codirectional",-0.575163945481626,"U712_06015"
"codirectional",-0.497556963906429,"U712_06020"
"codirectional",-0.386721345007348,"U712_06025"
"codirectional",1.55917514331814,"U712_06030"
"codirectional",0.647645134355594,"U712_06035"
"codirectional",-0.41450082263986,"U712_06040"
"codirectional",-1.71764384092792,"U712_06045"
"head-on",-0.948332752810537,"U712_06050"
"head-on",-0.713079594492898,"U712_06055"
"head-on",-0.331849393098579,"U712_06060"
"head-on",-0.451219403454595,"U712_06065"
"head-on",-0.622049529993479,"U712_06070"
"codirectional",-1.18249269494089,"U712_06075"
"head-on",-1.37728379683272,"U712_06080"
"codirectional",-1.52916801941777,"U712_06085"
"codirectional",-0.84576995854819,"U712_06090"
"codirectional",-0.66661744529788,"U712_06095"
"head-on",0.371376754501111,"U712_06100"
"codirectional",0.287066444894021,"U712_06105"
"head-on",-0.0960328935079976,"U712_06110"
"head-on",0.00787735924211272,"U712_06115"
"head-on",0.0121363211304125,"U712_06120"
"codirectional",-1.50003530984135,"U712_06125"
"codirectional",-1.12017549342904,"U712_06130"
"codirectional",-1.02743091393659,"U712_06135"
"head-on",-1.19301573405349,"U712_06140"
"head-on",-1.63038971446775,"U712_06145"
"codirectional",-0.182587835886625,"U712_06150"
"head-on",0.347902885085174,"U712_06155"
"codirectional",0.952772488442291,"U712_06160"
"codirectional",-1.02595741982374,"U712_06165"
"codirectional",-1.05061346007141,"U712_06170"
"codirectional",-0.905462885980421,"U712_06175"
"codirectional",-0.457710946029698,"U712_06180"
"codirectional",-0.323554337143016,"U712_06185"
"codirectional",-1.56657501571435,"U712_06190"
"codirectional",0.420851700315258,"U712_06195"
"codirectional",0.325848290982768,"U712_06200"
"head-on",-0.517860565053646,"U712_06205"
"codirectional",1.42875995394318,"U712_06210"
"codirectional",1.35368075677038,"U712_06215"
"codirectional",1.35717708958784,"U712_06220"
"codirectional",1.51295293059055,"U712_06225"
"head-on",0.395879298487055,"U712_06230"
"codirectional",0.244965616681771,"U712_06235"
"head-on",0.168153147000278,"U712_06240"
"head-on",-0.0960148737003284,"U712_06245"
"codirectional",-0.129309444446592,"U712_06250"
"head-on",-0.897254016179232,"U712_06255"
"head-on",-1.31903372363599,"U712_06260"
"codirectional",0.363351137050486,"U712_06265"
"head-on",-1.14181559517656,"U712_06270"
"head-on",-0.415217764474966,"U712_06275"
"codirectional",-1.66008340844771,"U712_06280"
"codirectional",-1.14200621243937,"U712_06285"
"head-on",0.023161627239041,"U712_06290"
"head-on",-1.21862854727587,"U712_06295"
"codirectional",-0.188697874690603,"U712_06300"
"codirectional",-0.253663914961655,"U712_06305"
"codirectional",0.178017963310086,"U712_06310"
"codirectional",-0.620459926659406,"U712_06315"
"head-on",-0.165882307366088,"U712_06320"
"codirectional",-0.850527531703504,"U712_06325"
"codirectional",-0.669794131937021,"U712_06330"
"head-on",0.187116180534487,"U712_06335"
"codirectional",0.377107366076469,"U712_06340"
"head-on",-0.0908951544870385,"U712_06345"
"head-on",-0.0717606831784088,"U712_06350"
"codirectional",-0.594501157078666,"U712_06360"
"codirectional",-0.364018848861159,"U712_06365"
"codirectional",1.48869413551439,"U712_06370"
"codirectional",1.72850954491518,"U712_06375"
"codirectional",1.63389002643479,"U712_06380"
"codirectional",-2.02172558864399,"U712_06385"
"codirectional",-0.592696932885313,"U712_06390"
"codirectional",-1.10540067311196,"U712_06395"
"codirectional",-1.81410813716823,"U712_06400"
"codirectional",-1.87349165622332,"U712_06405"
"codirectional",-1.36021788089577,"U712_06410"
"codirectional",-1.71768470091732,"U712_06415"
"codirectional",-1.42822401229927,"U712_06420"
"codirectional",-0.125271398209526,"U712_06425"
"codirectional",-1.18344047434677,"U712_06430"
"codirectional",-1.04546955321807,"U712_06435"
"head-on",-1.50590369839518,"U712_06440"
"head-on",1.00405527472204,"U712_06445"
"codirectional",0.427815574462819,"U712_06450"
"codirectional",-0.434586365052002,"U712_06455"
"codirectional",-0.790188690481838,"U712_06460"
"head-on",-0.640242391775157,"U712_06465"
"codirectional",-0.641013997055812,"U712_06470"
"head-on",0.365580230802765,"U712_06475"
"codirectional",-0.187364515396907,"U712_06485"
"head-on",-0.547939132298222,"U712_06490"
"head-on",0.195792456961481,"U712_06495"
"codirectional",-1.65598773632756,"U712_06500"
"codirectional",-1.25752318273112,"U712_06505"
"codirectional",-1.40936896453599,"U712_06510"
"codirectional",-1.1906665803495,"U712_06515"
"codirectional",-0.893644518825922,"U712_06520"
"codirectional",-1.00283467949664,"U712_06525"
"codirectional",-0.857118358286537,"U712_06530"
"codirectional",-1.49328134288355,"U712_06535"
"codirectional",-0.547840269457633,"U712_06540"
"codirectional",-0.450257017412672,"U712_06545"
"codirectional",-0.600150984946239,"U712_06550"
"codirectional",-0.369822218665871,"U712_06555"
"codirectional",-0.302408182064677,"U712_06560"
"codirectional",-0.525153647734562,"U712_06565"
"codirectional",-0.567029030331199,"U712_06570"
"codirectional",-0.5850027276214,"U712_06575"
"codirectional",-0.626212119848139,"U712_06580"
"codirectional",-0.348245793397835,"U712_06585"
"codirectional",-0.342476305433851,"U712_06590"
"codirectional",-0.313582023390474,"U712_06595"
"codirectional",-0.567847691207876,"U712_06605"
"codirectional",-0.687575809331383,"U712_06610"
"codirectional",-0.746796080851668,"U712_06615"
"codirectional",-0.87073626060701,"U712_06620"
"codirectional",-0.936234065730082,"U712_06625"
"codirectional",-0.847693639090302,"U712_06630"
"codirectional",-0.859034946958066,"U712_06635"
"codirectional",-0.811280256122938,"U712_06650"
"codirectional",-0.603533061528147,"U712_06655"
"codirectional",-0.747492609617448,"U712_06660"
"codirectional",-0.410521443775914,"U712_06665"
"codirectional",-0.527678775501924,"U712_06670"
"codirectional",-0.358656467620681,"U712_06675"
"head-on",-0.231260922691726,"U712_06680"
"head-on",0.453903924964345,"U712_06685"
"head-on",0.362902826256731,"U712_06690"
"head-on",1.38460028618613,"U712_06695"
"head-on",1.49925515502294,"U712_06700"
"head-on",0.693776502582477,"U712_06705"
"codirectional",-0.319366206863199,"U712_06710"
"codirectional",-1.43149390508909,"U712_06715"
"codirectional",-1.0727788194223,"U712_06720"
"codirectional",0.439310177826017,"U712_06725"
"head-on",0.060977981031026,"U712_06730"
"codirectional",-0.156921449754199,"U712_06735"
"codirectional",-1.64094842973896,"U712_06740"
"codirectional",-2.04991674388636,"U712_06745"
"codirectional",-2.24817989208592,"U712_06750"
"codirectional",-1.93866583210975,"U712_06755"
"codirectional",-1.51240948152059,"U712_06760"
"codirectional",-2.53846708041232,"U712_06765"
"codirectional",-1.51373511604968,"U712_06770"
"codirectional",-1.44427509947703,"U712_06775"
"codirectional",-1.27282282869245,"U712_06780"
"codirectional",-1.06755554471467,"U712_06785"
"head-on",-0.13473557511485,"U712_06795"
"codirectional",0.641784635252277,"U712_06800"
"codirectional",-0.790504480110415,"U712_06805"
"head-on",-1.5684434549692,"U712_06810"
"codirectional",-1.52740371980015,"U712_06815"
"codirectional",-1.52484941740425,"U712_06820"
"codirectional",-1.45976741975308,"U712_06825"
"codirectional",0.0856077328866047,"U712_06830"
"codirectional",0.0959933925917078,"U712_06835"
"codirectional",1.01310845169154,"U712_06840"
"codirectional",0.761648731762426,"U712_06845"
"codirectional",0.915803930647289,"U712_06850"
"codirectional",-0.232884303119212,"U712_06855"
"head-on",0.0747770607885517,"U712_06860"
"codirectional",0.426858581601679,"U712_06865"
"codirectional",-0.342559521660022,"U712_06870"
"head-on",-0.258252829025141,"U712_06875"
"head-on",-0.98394564041608,"U712_06880"
"head-on",-0.357744096663646,"U712_06885"
"head-on",-1.07741999344904,"U712_06890"
"codirectional",-1.0440292099195,"U712_06895"
"codirectional",0.605338769799552,"U712_06900"
"head-on",-0.682111054737621,"U712_06905"
"head-on",-0.620653369842443,"U712_06910"
"head-on",-0.804157951306701,"U712_06915"
"head-on",-0.717744495006514,"U712_06920"
"codirectional",-0.396543176595006,"U712_06925"
"codirectional",-0.403692587614277,"U712_06930"
"codirectional",-0.311302338483264,"U712_06935"
"codirectional",-0.00360730548220557,"U712_06940"
"codirectional",-1.21032520033306,"U712_06945"
"codirectional",0.890105036244964,"U712_06950"
"head-on",-0.144283830469017,"U712_06955"
"codirectional",0.00835556104810678,"U712_06960"
"codirectional",-1.01602527370714,"U712_06965"
"codirectional",-0.175359810890343,"U712_06970"
"head-on",-1.67088485557127,"U712_06975"
"codirectional",-2.07088603412864,"U712_06980"
"head-on",-0.627454425786879,"U712_06985"
"codirectional",-1.50660726183577,"U712_06990"
"codirectional",-1.24085179953736,"U712_06995"
"head-on",-1.07014803900119,"U712_07000"
"head-on",-1.57958430057122,"U712_07005"
"head-on",-0.5781785898839,"U712_07010"
"codirectional",0.604765284779295,"U712_07015"
"head-on",0.513921667801155,"U712_07020"
"codirectional",-0.435418685759805,"U712_07025"
"codirectional",0.225258241864187,"U712_07030"
"codirectional",0.250887968920173,"U712_07035"
"head-on",0.196095834201449,"U712_07040"
"head-on",0.660407416112932,"U712_07045"
"codirectional",0.59714181915048,"U712_07055"
"codirectional",-0.998156869522681,"U712_07060"
"codirectional",-1.27952213954001,"U712_07065"
"head-on",-0.730969931228776,"U712_07070"
"codirectional",-1.11862453647203,"U712_07075"
"codirectional",0.0572366071171323,"U712_07080"
"codirectional",-0.189939875297042,"U712_07085"
"head-on",-1.13412646557107,"U712_07090"
"head-on",-1.2030390430349,"U712_07095"
"head-on",-0.503266158481899,"U712_07100"
"codirectional",-0.647983156938255,"U712_07110"
"codirectional",-0.136039084892957,"U712_07120"
"head-on",0.194784516081957,"U712_07125"
"codirectional",0.582746589982181,"U712_07130"
"codirectional",-0.427380592036119,"U712_07135"
"head-on",0.306684584508832,"U712_07140"
"codirectional",1.13711845711477,"U712_07145"
"head-on",0.272488179232987,"U712_07150"
"head-on",0.0668150468670759,"U712_07155"
"head-on",-0.330616503741975,"U712_07160"
"codirectional",-1.4019283957421,"U712_07165"
"codirectional",0.666301091023964,"U712_07170"
"codirectional",0.571427721891911,"U712_07175"
"codirectional",0.794055521612452,"U712_07180"
"codirectional",0.981096278769107,"U712_07185"
"head-on",-0.390160786497868,"U712_07190"
"head-on",-0.417005861886737,"U712_07195"
"codirectional",-0.974432578314442,"U712_07200"
"codirectional",-1.12975560033195,"U712_07205"
"codirectional",-0.62882879666636,"U712_07210"
"codirectional",-0.591188848424632,"U712_07215"
"codirectional",-0.427079592607133,"U712_07220"
"head-on",0.0886393250739154,"U712_07225"
"codirectional",-0.14873748394816,"U712_07230"
"codirectional",-0.319818743287429,"U712_07235"
"head-on",0.580365407480814,"U712_07240"
"codirectional",0.281672516980301,"U712_07245"
"head-on",-0.59344923682226,"U712_07250"
"codirectional",-0.33507204230171,"U712_07255"
"codirectional",-1.21242431490292,"U712_07260"
"codirectional",-0.0366569721447576,"U712_07265"
"head-on",-0.281098878402519,"U712_07275"
"codirectional",0.855103036026396,"U712_07280"
"head-on",0.195067772604415,"U712_07285"
"codirectional",0.147369391386315,"U712_07290"
"codirectional",1.00372403547839,"U712_07295"
"codirectional",2.15166199575129,"U712_07305"
"codirectional",2.14543406330171,"U712_07310"
"codirectional",-0.185047589891589,"U712_07315"
"codirectional",-0.16783605226523,"U712_07320"
"head-on",-1.75276134925428,"U712_07325"
"codirectional",-0.434919070584991,"U712_07330"
"codirectional",0.601529344035477,"U712_07335"
"head-on",-0.483816452261197,"U712_07340"
"codirectional",-0.731528580559142,"U712_07350"
"head-on",0.993018479577779,"U712_07355"
"head-on",0.906055820093721,"U712_07360"
"codirectional",-0.0693306940527863,"U712_07365"
"head-on",0.682531375324595,"U712_07370"
"head-on",0.539215623827791,"U712_07375"
"head-on",-0.0872500293483739,"U712_07380"
"head-on",-0.135144650296287,"U712_07385"
"codirectional",-0.955876890216324,"U712_07390"
"codirectional",-0.0322268095694224,"U712_07395"
"codirectional",0.158473670939824,"U712_07400"
"codirectional",0.319304559307234,"U712_07405"
"codirectional",0.200830931860045,"U712_07410"
"codirectional",1.57128324439573,"U712_07415"
"codirectional",1.63062781592587,"U712_07420"
"codirectional",1.26819695104692,"U712_07425"
"codirectional",0.644746595577703,"U712_07435"
"codirectional",0.0876815091291578,"U712_07440"
"codirectional",0.073879244293427,"U712_07445"
"codirectional",0.189433996179298,"U712_07450"
"codirectional",1.30718588886472,"U712_07455"
"codirectional",0.477033146258197,"U712_07460"
"codirectional",0.585368266626309,"U712_07465"
"head-on",0.521207842721882,"U712_07470"
"codirectional",-0.0892029777353127,"U712_07475"
"codirectional",-0.281226683835739,"U712_07480"
"codirectional",1.18112918030816,"U712_07485"
"head-on",-0.24155374815894,"U712_07490"
"codirectional",0.363198599884905,"U712_07495"
"codirectional",0.441087311627411,"U712_07500"
"codirectional",0.473142914477431,"U712_07505"
"codirectional",0.49349423910709,"U712_07510"
"codirectional",0.562384095293708,"U712_07515"
"codirectional",0.379457389887215,"U712_07520"
"codirectional",-1.59346615620368,"U712_07525"
"codirectional",-1.51531304224514,"U712_07530"
"codirectional",0.206890696820422,"U712_07535"
"codirectional",0.210349634388994,"U712_07540"
"codirectional",-0.0144161645528255,"U712_07545"
